Tarih,Close,Open,High,Low
27.04.2020,6.9826,6.9707,6.9973,6.945
28.04.2020,6.984,6.9862,7.0051,6.9788
29.04.2020,6.948,6.9868,6.996,6.9433
30.04.2020,6.9829,6.9521,6.9963,6.9433
01.05.2020,7.008,6.9866,7.0441,6.9785
04.05.2020,7.042,7.0158,7.0553,6.9965
05.05.2020,7.0726,7.0442,7.1038,7.0205
06.05.2020,7.1961,7.0745,7.2115,7.0624
07.05.2020,7.1165,7.1954,7.2712,7.0623
08.05.2020,7.082,7.1195,7.1802,7.0575
11.05.2020,7.0742,7.0844,7.1118,7.053
12.05.2020,6.9966,7.0713,7.0784,6.9699
13.05.2020,6.9708,6.9971,7.0004,6.9647
14.05.2020,6.918,6.9745,6.9868,6.8988
15.05.2020,6.8992,6.9221,6.9323,6.8928
18.05.2020,6.8831,6.8991,6.9036,6.8235
19.05.2020,6.7735,6.885,6.8878,6.7536
20.05.2020,6.7872,6.7775,6.8018,6.7639
21.05.2020,6.7809,6.7907,6.8188,6.7778
22.05.2020,6.8107,6.7923,6.8316,6.7818
25.05.2020,6.808,6.8146,6.8213,6.7983
26.05.2020,6.7245,6.8101,6.8215,6.6957
27.05.2020,6.7699,6.728,6.7862,6.719
28.05.2020,6.8098,6.7733,6.8245,6.7673
29.05.2020,6.8182,6.8157,6.8437,6.7975
01.06.2020,6.8102,6.8221,6.8293,6.7905
02.06.2020,6.7125,6.8143,6.8232,6.687
03.06.2020,6.742,6.7048,6.7705,6.6835
04.06.2020,6.7518,6.7439,6.7723,6.7165
05.06.2020,6.768,6.7557,6.7962,6.7325
08.06.2020,6.7816,6.7673,6.7969,6.757
09.06.2020,6.7933,6.7888,6.8096,6.7678
10.06.2020,6.7728,6.7965,6.8029,6.761
11.06.2020,6.8394,6.7768,6.8572,6.7667
12.06.2020,6.8106,6.8415,6.8467,6.793
15.06.2020,6.8333,6.8136,6.8637,6.8054
16.06.2020,6.8403,6.8362,6.854,6.8127
17.06.2020,6.8418,6.8442,6.8618,6.8253
18.06.2020,6.8545,6.8448,6.8641,6.8292
19.06.2020,6.8498,6.8563,6.8628,6.826
22.06.2020,6.8463,6.8478,6.8611,6.8313
23.06.2020,6.8472,6.8491,6.8627,6.8335
24.06.2020,6.8533,6.8515,6.8623,6.8362
25.06.2020,6.8526,6.8563,6.862,6.8265
26.06.2020,6.8506,6.8548,6.8631,6.8403
29.06.2020,6.8524,6.8539,6.8592,6.8415
30.06.2020,6.85,6.8549,6.859,6.8386
01.07.2020,6.8439,6.8534,6.8598,6.8385
02.07.2020,6.8475,6.848,6.8591,6.8365
03.07.2020,6.8596,6.8509,6.8773,6.8404
06.07.2020,6.858,6.8618,6.8743,6.8359
07.07.2020,6.8555,6.8605,6.8706,6.8453
08.07.2020,6.8565,6.8595,6.8689,6.8457
09.07.2020,6.8587,6.8605,6.8693,6.8478
10.07.2020,6.8618,6.8618,6.8724,6.8504
13.07.2020,6.8562,6.8677,6.876,6.8422
14.07.2020,6.8626,6.8602,6.8721,6.8523
15.07.2020,6.8529,6.8639,6.8705,6.851
16.07.2020,6.8538,6.8558,6.866,6.846
17.07.2020,6.8553,6.8573,6.8776,6.8436
20.07.2020,6.8558,6.8586,6.8688,6.8445
21.07.2020,6.8214,6.8577,6.8671,6.8165
22.07.2020,6.848,6.8247,6.8569,6.8185
23.07.2020,6.8389,6.851,6.8548,6.825
24.07.2020,6.8446,6.8433,6.8547,6.831
27.07.2020,6.8595,6.8468,6.9655,6.8355
28.07.2020,6.9335,6.8625,6.9785,6.8542
29.07.2020,6.9828,6.9363,7.0076,6.9215
30.07.2020,6.9917,6.9832,7.0151,6.9402
31.07.2020,6.9702,6.9974,7.0153,6.957
03.08.2020,6.9558,6.9745,6.9943,6.9472
04.08.2020,6.8968,6.9576,7.0342,6.8868
05.08.2020,7.0438,6.9015,7.0895,6.8945
06.08.2020,7.2362,7.0475,7.3215,7.02
07.08.2020,7.2911,7.2396,7.3755,7.1085
10.08.2020,7.3329,7.2898,7.3689,7.2337
11.08.2020,7.2025,7.3351,7.3565,7.1753
12.08.2020,7.3282,7.2182,7.3484,7.1842
13.08.2020,7.3354,7.3328,7.3665,7.2655
14.08.2020,7.3664,7.3383,7.3885,7.3291
17.08.2020,7.3787,7.375,7.4014,7.3559
18.08.2020,7.3696,7.3839,7.4036,7.3355
19.08.2020,7.2905,7.3736,7.3881,7.1933
20.08.2020,7.2938,7.2923,7.3588,7.264
21.08.2020,7.3365,7.2986,7.3527,7.184
24.08.2020,7.3768,7.3332,7.386,7.3035
25.08.2020,7.3893,7.3783,7.4085,7.3533
26.08.2020,7.3662,7.3932,7.4212,7.3133
27.08.2020,7.3587,7.3703,7.3915,7.2857
28.08.2020,7.3329,7.3604,7.3797,7.2727
31.08.2020,7.3466,7.3314,7.3731,7.311
01.09.2020,7.3652,7.3513,7.3789,7.3158
02.09.2020,7.3822,7.3694,7.4036,7.3475
03.09.2020,7.4335,7.386,7.4549,7.3661
04.09.2020,7.4331,7.4352,7.4651,7.398
07.09.2020,7.4542,7.436,7.4696,7.4203
08.09.2020,7.4817,7.4577,7.4921,7.439
09.09.2020,7.4848,7.485,7.5001,7.4565
10.09.2020,7.4481,7.4889,7.5015,7.3977
11.09.2020,7.4724,7.4502,7.4828,7.4314
14.09.2020,7.484,7.472,7.5038,7.459
15.09.2020,7.4854,7.4879,7.5022,7.4548
16.09.2020,7.5054,7.4892,7.5182,7.464
17.09.2020,7.5464,7.5052,7.5663,7.4825
18.09.2020,7.5563,7.5503,7.5932,7.524
21.09.2020,7.6299,7.5608,7.6439,7.5387
22.09.2020,7.6619,7.6318,7.6751,7.6118
23.09.2020,7.6967,7.6658,7.7137,7.6424
24.09.2020,7.6216,7.7005,7.7228,7.538
25.09.2020,7.6607,7.6228,7.6865,7.4915
28.09.2020,7.8024,7.6648,7.8409,7.6531
29.09.2020,7.8139,7.8044,7.8669,7.759
30.09.2020,7.7157,7.8189,7.84,7.6969
01.10.2020,7.75,7.7187,7.788,7.6219
02.10.2020,7.7708,7.7498,7.7931,7.7066
05.10.2020,7.7599,7.7714,7.7906,7.7206
06.10.2020,7.7931,7.7639,7.8084,7.7411
07.10.2020,7.8808,7.7993,7.8967,7.7821
08.10.2020,7.9406,7.8847,7.9485,7.8741
09.10.2020,7.8566,7.9447,7.9591,7.8372
12.10.2020,7.8879,7.8602,7.9157,7.851
13.10.2020,7.9146,7.89,7.9324,7.8738
14.10.2020,7.9084,7.9167,7.9612,7.897
15.10.2020,7.931,7.9118,7.9538,7.9059
16.10.2020,7.9304,7.9356,7.9599,7.8856
19.10.2020,7.8797,7.9353,7.9416,7.8691
20.10.2020,7.8609,7.8837,7.9109,7.8542
21.10.2020,7.8081,7.8663,7.8847,7.788
22.10.2020,7.9329,7.8125,7.988,7.7792
23.10.2020,7.961,7.9351,7.9833,7.9145
26.10.2020,8.0797,7.9645,8.0995,7.9585
27.10.2020,8.1854,8.0837,8.1989,8.0815
28.10.2020,8.2559,8.1853,8.3244,8.1827
29.10.2020,8.2881,8.2576,8.3315,8.2568
30.10.2020,8.3448,8.2922,8.3899,8.2674
02.11.2020,8.419,8.3467,8.4486,8.3401
03.11.2020,8.4016,8.4221,8.5471,8.3924
04.11.2020,8.4251,8.4041,8.532,8.3827
05.11.2020,8.4202,8.4262,8.4859,8.4023
06.11.2020,8.52,8.422,8.5876,8.3993
09.11.2020,8.0634,8.4316,8.4543,7.9887
10.11.2020,8.1446,8.066,8.3819,8.051
11.11.2020,7.7966,8.1452,8.2041,7.7832
12.11.2020,7.6869,7.7996,7.8997,7.6547
13.11.2020,7.6602,7.6899,7.7583,7.5936
16.11.2020,7.6976,7.6612,7.768,7.592
17.11.2020,7.6962,7.7015,7.8061,7.6603
18.11.2020,7.704,7.7002,7.7914,7.67
19.11.2020,7.5507,7.706,7.7431,7.5035
20.11.2020,7.6323,7.5529,7.7055,7.5258
23.11.2020,7.881,7.64,7.9569,7.6349
24.11.2020,7.9982,7.8848,8.053,7.8295
25.11.2020,7.9297,8.0022,8.0171,7.9051
26.11.2020,7.8691,7.9311,7.9735,7.8456
27.11.2020,7.8332,7.8695,7.8952,7.7613
30.11.2020,7.8284,7.8353,7.8653,7.7424
01.12.2020,7.8248,7.8328,7.9213,7.7961
02.12.2020,7.8502,7.829,7.8836,7.7717
03.12.2020,7.7665,7.8524,7.925,7.7497
04.12.2020,7.7981,7.7739,7.8498,7.7477
07.12.2020,7.7973,7.8029,7.8774,7.7958
08.12.2020,7.8055,7.8007,7.8529,7.7865
09.12.2020,7.8156,7.8155,7.8524,7.7888
10.12.2020,7.8864,7.8263,7.9256,7.8163
11.12.2020,7.8562,7.8841,8.0347,7.8149
14.12.2020,7.8483,7.8601,7.9392,7.8234
15.12.2020,7.83,7.8534,7.8734,7.8113
16.12.2020,7.7949,7.844,7.8492,7.7573
17.12.2020,7.6959,7.7999,7.8097,7.6896
18.12.2020,7.6239,7.7009,7.7607,7.6122
21.12.2020,7.6491,7.631,7.7376,7.6234
22.12.2020,7.657,7.6506,7.6786,7.6129
23.12.2020,7.6361,7.6632,7.6711,7.614
24.12.2020,7.5747,7.6398,7.6757,7.546
25.12.2020,7.547,7.5801,7.6016,7.5305
28.12.2020,7.4416,7.5716,7.5756,7.4035
29.12.2020,7.3815,7.4466,7.4804,7.3376
30.12.2020,7.3774,7.3865,7.3993,7.303
31.12.2020,7.432,7.3815,7.4983,7.3444
01.01.2021,7.4392,7.4392,7.4392,7.4392
04.01.2021,7.4198,7.4403,7.447,7.3393
05.01.2021,7.3856,7.4263,7.4382,7.3591
06.01.2021,7.3047,7.3893,7.3973,7.2663
07.01.2021,7.3149,7.3067,7.3955,7.2372
08.01.2021,7.3713,7.3198,7.4194,7.3045
11.01.2021,7.4733,7.3636,7.5321,7.3584
12.01.2021,7.4482,7.4791,7.5248,7.4194
13.01.2021,7.3934,7.453,7.4776,7.3861
14.01.2021,7.3699,7.4014,7.464,7.3494
15.01.2021,7.4733,7.3615,7.5178,7.3495
18.01.2021,7.4768,7.4729,7.5458,7.4551
19.01.2021,7.4691,7.4818,7.4914,7.4132
20.01.2021,7.4169,7.477,7.4888,7.3846
21.01.2021,7.3636,7.4201,7.4292,7.344
22.01.2021,7.4106,7.3684,7.446,7.3643
25.01.2021,7.404,7.4147,7.4309,7.3624
26.01.2021,7.3429,7.4065,7.4376,7.329
27.01.2021,7.3918,7.3464,7.4166,7.3355
28.01.2021,7.3324,7.3955,7.4365,7.3262
29.01.2021,7.3099,7.343,7.391,7.2695
01.02.2021,7.1883,7.3151,7.3177,7.1557
02.02.2021,7.1917,7.192,7.2042,7.0851
03.02.2021,7.157,7.1967,7.2058,7.1198
04.02.2021,7.1333,7.1624,7.1836,7.0952
05.02.2021,7.0488,7.1373,7.1491,7.0289
08.02.2021,7.0671,7.0601,7.1256,7.0237
09.02.2021,7.0581,7.0713,7.1451,7.0612
10.02.2021,7.0528,7.0655,7.089,7.0287
11.02.2021,7.0235,7.0619,7.0718,7.0051
12.02.2021,7.0319,7.0227,7.0543,7.0037
15.02.2021,6.9584,7.0355,7.0386,6.9427
16.02.2021,6.9863,6.9655,7.0213,6.8882
17.02.2021,6.9687,6.9928,7.0603,6.9565
18.02.2021,6.9583,6.971,7.0118,6.9201
19.02.2021,6.9587,6.9719,7.0086,6.946
22.02.2021,7.0144,6.9637,7.0925,6.9576
23.02.2021,7.102,7.0201,7.1178,7.0017
24.02.2021,7.1648,7.1068,7.2527,7.0721
25.02.2021,7.3345,7.1684,7.446,7.1537
26.02.2021,7.4226,7.3418,7.4925,7.2979
01.03.2021,7.2769,7.4269,7.4296,7.2181
02.03.2021,7.3472,7.2886,7.4231,7.2741
03.03.2021,7.4565,7.3522,7.5009,7.2905
04.03.2021,7.4989,7.4618,7.5833,7.4011
05.03.2021,7.5348,7.5079,7.5856,7.4668
08.03.2021,7.7698,7.538,7.7857,7.5095
09.03.2021,7.6116,7.7565,7.7861,7.5862
10.03.2021,7.4974,7.617,7.6707,7.4912
11.03.2021,7.4612,7.501,7.5601,7.427
12.03.2021,7.5586,7.4805,7.6231,7.469
15.03.2021,7.5316,7.5635,7.6212,7.4955
16.03.2021,7.4907,7.5378,7.5547,7.4645
17.03.2021,7.5017,7.495,7.6411,7.479
18.03.2021,7.3193,7.5037,7.568,7.2874
19.03.2021,7.214,7.325,7.3694,7.1909
22.03.2021,7.7963,7.2185,8.1795,7.218
23.03.2021,7.9392,7.8026,7.9756,7.6807
24.03.2021,7.9187,7.94,8.0633,7.823
25.03.2021,7.9412,7.9345,8.0143,7.8833
26.03.2021,8.135,7.9488,8.1615,7.913
29.03.2021,8.191,8.1192,8.2245,8.0048
30.03.2021,8.3312,8.2085,8.4677,8.191
31.03.2021,8.2439,8.3387,8.4053,8.2165
01.04.2021,8.1036,8.2487,8.3001,8.0943
02.04.2021,8.1619,8.1227,8.1967,7.9745
05.04.2021,8.0981,8.1695,8.256,8.083
06.04.2021,8.1266,8.1112,8.1873,8.0805
07.04.2021,8.131,8.1417,8.224,8.1269
08.04.2021,8.1281,8.1615,8.1975,8.1206
09.04.2021,8.1534,8.1413,8.2065,8.115
12.04.2021,8.1421,8.1655,8.2371,8.1015
13.04.2021,8.1146,8.1575,8.1877,8.1032
14.04.2021,8.0682,8.1202,8.1416,8.0206
15.04.2021,8.0053,8.0789,8.166,8.0007
16.04.2021,8.0567,8.0205,8.1204,8.0082
19.04.2021,8.0863,8.0746,8.1171,8.0235
20.04.2021,8.1052,8.0955,8.1381,8.0676
21.04.2021,8.1786,8.1165,8.2168,8.1006
22.04.2021,8.3049,8.1889,8.3717,8.1755
23.04.2021,8.3762,8.3243,8.4256,8.2886
26.04.2021,8.2724,8.3934,8.4942,8.2668
27.04.2021,8.1977,8.2827,8.3112,8.1687
28.04.2021,8.1945,8.2172,8.2554,8.148
29.04.2021,8.2105,8.2007,8.2837,8.1213
30.04.2021,8.2735,8.2185,8.3298,8.1785
03.05.2021,8.2461,8.2891,8.3425,8.2338
04.05.2021,8.3203,8.246,8.3558,8.2374
05.05.2021,8.3125,8.3288,8.3823,8.2994
06.05.2021,8.2679,8.3282,8.3609,8.2653
07.05.2021,8.2336,8.2824,8.3139,8.208
10.05.2021,8.2665,8.2429,8.2913,8.214
11.05.2021,8.2811,8.2787,8.3324,8.2625
12.05.2021,8.417,8.2883,8.4579,8.27
13.05.2021,8.4964,8.4323,8.5152,8.4093
14.05.2021,8.4413,8.5026,8.514,8.3795
17.05.2021,8.3087,8.468,8.4718,8.2969
18.05.2021,8.3436,8.3134,8.379,8.2898
19.05.2021,8.4033,8.3559,8.4432,8.3442
20.05.2021,8.37,8.4137,8.4247,8.327
21.05.2021,8.4066,8.38,8.4258,8.3282
24.05.2021,8.3786,8.417,8.4378,8.3604
25.05.2021,8.4501,8.3883,8.4948,8.3663
26.05.2021,8.4501,8.4582,8.4797,8.4044
27.05.2021,8.4967,8.4562,8.5488,8.416
28.05.2021,8.5484,8.5021,8.6237,8.4525
31.05.2021,8.4808,8.5604,8.5902,8.4558
01.06.2021,8.5301,8.4894,8.5506,8.4637
02.06.2021,8.5826,8.5369,8.7855,8.5262
03.06.2021,8.6905,8.5927,8.7288,8.5772
04.06.2021,8.6563,8.7024,8.7591,8.6229
07.06.2021,8.5745,8.6687,8.6937,8.58
08.06.2021,8.5979,8.6128,8.6383,8.5647
09.06.2021,8.5787,8.6051,8.6266,8.5588
10.06.2021,8.4219,8.5883,8.6032,8.4089
11.06.2021,8.3818,8.4267,8.4503,8.2647
14.06.2021,8.4587,8.3881,8.4868,8.2915
15.06.2021,8.5476,8.4691,8.5989,8.4355
16.06.2021,8.6021,8.5574,8.6368,8.487
17.06.2021,8.7092,8.6073,8.7375,8.59
18.06.2021,8.7257,8.7199,8.761,8.6371
21.06.2021,8.7633,8.7376,8.8057,8.7102
22.06.2021,8.6444,8.7698,8.8013,8.6315
23.06.2021,8.6323,8.6531,8.6849,8.5852
24.06.2021,8.7,8.6428,8.722,8.6243
25.06.2021,8.7493,8.696,8.8061,8.6412
28.06.2021,8.6832,8.767,8.7739,8.6734
29.06.2021,8.7299,8.6825,8.7578,8.6425
30.06.2021,8.7037,8.7381,8.7498,8.6355
01.07.2021,8.6508,8.7087,8.7325,8.635
02.07.2021,8.6792,8.6634,8.7262,8.6433
05.07.2021,8.6631,8.69,8.7157,8.6459
06.07.2021,8.6869,8.6723,8.7112,8.622
07.07.2021,8.6837,8.6918,8.7222,8.6427
08.07.2021,8.6897,8.6902,8.7409,8.6652
09.07.2021,8.6461,8.6892,8.7142,8.625
12.07.2021,8.6344,8.6661,8.6809,8.6154
13.07.2021,8.6162,8.641,8.6573,8.5725
14.07.2021,8.5828,8.6253,8.654,8.5689
15.07.2021,8.561,8.5918,8.6007,8.5391
16.07.2021,8.5144,8.5697,8.5906,8.4756
19.07.2021,8.5702,8.5255,8.6187,8.4881
20.07.2021,8.5629,8.5877,8.6094,8.5063
21.07.2021,8.5577,8.5683,8.6107,8.5222
22.07.2021,8.5536,8.538,8.5871,8.5153
23.07.2021,8.5471,8.5642,8.5749,8.5086
26.07.2021,8.5539,8.5584,8.6302,8.531
27.07.2021,8.5577,8.5584,8.5899,8.536
28.07.2021,8.5488,8.5653,8.5872,8.5325
29.07.2021,8.4375,8.5553,8.5701,8.4285
30.07.2021,8.4333,8.4593,8.4962,8.3824
02.08.2021,8.344,8.4539,8.4851,8.3228
03.08.2021,8.4022,8.3541,8.4543,8.284
04.08.2021,8.4727,8.4085,8.4986,8.3719
05.08.2021,8.524,8.4784,8.5801,8.4635
06.08.2021,8.616,8.527,8.649,8.508
09.08.2021,8.6439,8.6215,8.6775,8.6013
10.08.2021,8.598,8.6447,8.6793,8.5612
11.08.2021,8.6246,8.5992,8.6885,8.5389
12.08.2021,8.5497,8.6311,8.6423,8.5025
13.08.2021,8.5171,8.5466,8.5874,8.4925
16.08.2021,8.453,8.5242,8.5383,8.4283
17.08.2021,8.4284,8.4614,8.4959,8.3728
18.08.2021,8.4485,8.433,8.5069,8.3998
19.08.2021,8.4939,8.456,8.5629,8.3823
20.08.2021,8.4852,8.5036,8.5814,8.2712
23.08.2021,8.4187,8.4939,8.5107,8.4153
24.08.2021,8.3959,8.4277,8.4547,8.3837
25.08.2021,8.3682,8.4104,8.4323,8.3558
26.08.2021,8.3865,8.3788,8.4128,8.3335
27.08.2021,8.3434,8.3925,8.4169,8.3315
30.08.2021,8.3749,8.3546,8.3969,8.3221
31.08.2021,8.3045,8.3807,8.3949,8.2845
01.09.2021,8.291,8.3164,8.3374,8.2675
02.09.2021,8.2729,8.2967,8.3149,8.2556
03.09.2021,8.3049,8.2781,8.3519,8.2552
06.09.2021,8.2771,8.3236,8.3382,8.26
07.09.2021,8.3447,8.2818,8.3572,8.26
08.09.2021,8.4597,8.3532,8.4906,8.3324
09.09.2021,8.4305,8.4734,8.5257,8.4239
10.09.2021,8.4553,8.4366,8.483,8.3792
13.09.2021,8.4195,8.4694,8.4843,8.4105
14.09.2021,8.4276,8.4277,8.4759,8.4003
15.09.2021,8.4263,8.4417,8.4681,8.4073
16.09.2021,8.5241,8.4354,8.5497,8.4154
17.09.2021,8.6283,8.5306,8.6643,8.493
20.09.2021,8.6604,8.6461,8.7311,8.6313
21.09.2021,8.62,8.6714,8.684,8.5778
22.09.2021,8.6431,8.6275,8.6741,8.5918
23.09.2021,8.7622,8.6572,8.8099,8.6167
24.09.2021,8.8786,8.768,8.901,8.7472
27.09.2021,8.8146,8.8833,8.9027,8.8062
28.09.2021,8.8657,8.8224,8.8979,8.8113
29.09.2021,8.9111,8.8767,8.9607,8.825
30.09.2021,8.8862,8.9239,8.9447,8.8505
01.10.2021,8.8552,8.8909,8.9072,8.8132
04.10.2021,8.8521,8.8615,8.8871,8.823
05.10.2021,8.8688,8.8579,8.9002,8.8372
06.10.2021,8.8695,8.874,8.9447,8.8571
07.10.2021,8.8697,8.8775,8.9109,8.8372
08.10.2021,8.9614,8.8772,8.99,8.8497
11.10.2021,8.989,8.9822,9.0209,8.9085
12.10.2021,9.034,8.9997,9.0542,8.978
13.10.2021,9.0806,9.0428,9.1149,9.0013
14.10.2021,9.175,9.0675,9.2083,9.0564
15.10.2021,9.2517,9.1876,9.2836,9.1663
18.10.2021,9.3248,9.2608,9.3667,9.2341
19.10.2021,9.2918,9.3343,9.3823,9.24
20.10.2021,9.2098,9.3016,9.3619,9.1955
21.10.2021,9.505,9.2163,9.5532,9.1961
22.10.2021,9.5757,9.5189,9.665,9.476
25.10.2021,9.5811,9.6049,9.8595,9.5296
26.10.2021,9.5335,9.5884,9.6318,9.399
27.10.2021,9.4789,9.5438,9.5579,9.4485
28.10.2021,9.5262,9.496,9.6377,9.4653
29.10.2021,9.603,9.5435,9.6367,9.5002
01.11.2021,9.5325,9.607,9.6204,9.4792
02.11.2021,9.5944,9.5393,9.6171,9.457
03.11.2021,9.629,9.6034,9.7757,9.5774
04.11.2021,9.6917,9.6447,9.7748,9.6236
05.11.2021,9.6741,9.6895,9.7543,9.6613
08.11.2021,9.6791,9.6955,9.7526,9.651
09.11.2021,9.7252,9.6853,9.7439,9.6512
10.11.2021,9.8379,9.7331,9.8835,9.7164
11.11.2021,9.8899,9.8469,9.9804,9.8259
12.11.2021,9.9751,9.9045,10.028,9.8652
15.11.2021,10.0505,9.9885,10.0862,9.9364
16.11.2021,10.3395,10.0606,10.4223,10.0428
17.11.2021,10.6103,10.3441,10.695,10.3002
18.11.2021,10.9935,10.6282,11.3225,10.434
19.11.2021,11.231,11.0666,11.3482,10.807
22.11.2021,11.379,11.2305,11.4909,10.9373
23.11.2021,12.8192,11.3827,13.5276,11.3306
24.11.2021,12.0855,12.8215,13.1945,11.541
25.11.2021,11.9029,12.0876,12.265,11.8044
26.11.2021,12.4229,11.9886,12.7052,11.8965
29.11.2021,12.8025,12.4014,12.938,12.3266
30.11.2021,13.4732,12.8264,13.7466,12.7063
01.12.2021,13.2635,13.4856,13.8983,12.3977
02.12.2021,13.6145,13.2656,13.8521,13.2294
03.12.2021,13.7,13.6834,13.9745,13.3215
06.12.2021,13.7866,13.6941,13.9335,13.6235
07.12.2021,13.4925,13.8,13.8554,13.4176
08.12.2021,13.672,13.4935,13.8445,13.4671
09.12.2021,13.7817,13.6765,13.8602,13.6103
10.12.2021,13.8774,13.7853,13.9743,13.7202
13.12.2021,13.7953,13.8725,14.6605,13.645
14.12.2021,14.3856,13.8139,14.4606,13.7861
15.12.2021,14.7875,14.3906,14.877,14.3588
16.12.2021,15.6674,14.7984,15.779,14.782
17.12.2021,16.4135,15.6707,17.163,15.6244
20.12.2021,13.505,16.4848,18.3674,13.5055
21.12.2021,12.4331,13.382,14.1888,11.5935
22.12.2021,11.9825,12.4331,12.8375,11.965
23.12.2021,11.404,11.9946,12.3665,10.1565
24.12.2021,10.648,11.3912,12.3187,10.3632
27.12.2021,11.6801,10.7513,11.8656,10.6654
28.12.2021,11.7978,11.6822,12.0285,11.503
29.12.2021,12.6359,11.8049,12.7776,11.7685
30.12.2021,13.144,12.6357,13.5264,12.3795
31.12.2021,13.3161,13.1514,13.6993,12.9045
03.01.2022,13.1178,13.4532,14.0505,12.6503
04.01.2022,13.3328,13.1419,13.6875,12.8715
05.01.2022,13.6471,13.4116,13.7643,13.1607
06.01.2022,13.8211,13.6806,13.9521,13.3477
07.01.2022,13.871,13.8608,14.0133,13.563
10.01.2022,13.8074,13.8645,14.041,13.524
11.01.2022,13.7972,13.814,13.9636,13.5385
12.01.2022,13.1811,13.8043,13.9378,13.1475
13.01.2022,13.5602,13.2185,13.8071,13.156
14.01.2022,13.5214,13.5906,13.6668,13.4514
17.01.2022,13.4231,13.5263,13.8041,13.236
18.01.2022,13.5303,13.4434,13.7407,13.2916
19.01.2022,13.3746,13.5368,13.7691,13.3274
20.01.2022,13.353,13.4103,13.5655,13.2608
21.01.2022,13.4317,13.3551,13.6152,13.1925
24.01.2022,13.4455,13.4555,13.6634,13.2355
25.01.2022,13.4769,13.4641,13.6632,13.2772
26.01.2022,13.5561,13.4816,13.703,13.3523
27.01.2022,13.647,13.5794,13.801,13.4368
28.01.2022,13.5507,13.6501,13.761,13.44
31.01.2022,13.3074,13.5365,13.6905,13.2147
01.02.2022,13.3696,13.3221,13.6005,13.1972
02.02.2022,13.4525,13.3785,13.6895,13.2437
03.02.2022,13.5549,13.4616,13.7474,13.3733
04.02.2022,13.5596,13.5618,13.6115,13.4976
07.02.2022,13.5718,13.5679,13.6985,13.4429
08.02.2022,13.5565,13.5969,13.7458,13.4707
09.02.2022,13.5245,13.5639,13.694,13.459
10.02.2022,13.4683,13.54,13.6867,13.431
11.02.2022,13.5177,13.4979,13.6185,13.3973
14.02.2022,13.5848,13.5212,13.6835,13.3962
15.02.2022,13.5939,13.599,13.7419,13.5148
16.02.2022,13.5973,13.6071,13.691,13.5327
17.02.2022,13.5736,13.5996,13.676,13.533
18.02.2022,13.6426,13.5759,13.6955,13.5005
21.02.2022,13.6809,13.6729,13.7183,13.5491
22.02.2022,13.7828,13.698,13.9375,13.6119
23.02.2022,13.8081,13.7891,13.884,13.6535
24.02.2022,14.0034,13.8225,14.7314,13.7672
25.02.2022,13.8196,14.0343,14.1635,13.7359
28.02.2022,13.8443,13.8237,14.159,13.6515
01.03.2022,13.916,13.8295,14.0325,13.702
02.03.2022,14.0772,13.9152,14.1062,13.8566
03.03.2022,14.095,14.0177,14.2375,13.9476
04.03.2022,14.1845,14.1188,14.4431,14.0305
07.03.2022,14.3666,14.1515,14.4385,14.0854
08.03.2022,14.4762,14.3767,14.6035,14.3185
09.03.2022,14.6378,14.4939,14.7076,14.4394
10.03.2022,14.8131,14.6505,14.9281,14.5609
11.03.2022,14.7595,14.8418,15.0425,14.6613
14.03.2022,14.7754,14.7597,14.9675,14.6952
15.03.2022,14.7002,14.781,14.9157,14.4972
16.03.2022,14.6077,14.6981,14.834,14.5655
17.03.2022,14.6998,14.6307,14.83,14.5015
18.03.2022,14.7899,14.7001,14.8864,14.5535
21.03.2022,14.8157,14.8117,14.913,14.7433
22.03.2022,14.8147,14.8249,14.9045,14.744
23.03.2022,14.8274,14.8251,14.9067,14.7262
24.03.2022,14.8105,14.8373,14.925,14.7531
25.03.2022,14.8286,14.8241,14.9087,14.719
28.03.2022,14.8046,14.8352,14.9073,14.7585
29.03.2022,14.5665,14.8184,14.929,14.5562
30.03.2022,14.6503,14.5843,14.7425,14.5297
31.03.2022,14.67,14.6552,14.7345,14.5755
01.04.2022,14.6825,14.6735,14.7685,14.5618
04.04.2022,14.6782,14.6861,14.7753,14.626
05.04.2022,14.7162,14.6871,14.7792,14.62
06.04.2022,14.7029,14.7198,14.8034,14.6515
07.04.2022,14.7327,14.7095,14.8154,14.6483
08.04.2022,14.7441,14.7377,14.8159,14.654
11.04.2022,14.6613,14.742,14.8048,14.6287
12.04.2022,14.5979,14.6635,14.7432,14.5519
13.04.2022,14.5908,14.6007,14.7408,14.4805
14.04.2022,14.5959,14.5955,14.6781,14.5278
15.04.2022,14.628,14.6128,14.711,14.5245
18.04.2022,14.6347,14.6327,14.7216,14.5311
19.04.2022,14.6408,14.6416,14.728,14.5684
20.04.2022,14.6709,14.6549,14.7338,14.5748
21.04.2022,14.7011,14.6754,14.77,14.5863
22.04.2022,14.7339,14.7077,14.7926,14.6439
25.04.2022,14.7702,14.74,14.8405,14.6722
26.04.2022,14.797,14.7764,14.8639,14.7017
27.04.2022,14.7956,14.7997,14.8811,14.7409
28.04.2022,14.7888,14.8095,14.8875,14.684
29.04.2022,14.8416,14.7877,14.8958,14.6757
02.05.2022,14.8651,14.8462,14.9166,14.8345
03.05.2022,14.7964,14.883,14.9113,14.8036
